1.827706794156779058e+00,1.779088507459246626e+00,1.731730601422058147e+00,1.681133477937027054e+00,1.638545934162122464e+00,1.596708795965871230e+00,1.541829534389232537e+00,1.462696393044367715e+00,1.274715753492406511e+00,1.050597864019942929e+00,8.748401767043901822e-01
1.827567123410803296e+00,1.778898815410454581e+00,1.731481356738461042e+00,1.680882176351445434e+00,1.638279188990344526e+00,1.596408140895054339e+00,1.541498703530462144e+00,1.462406690094380401e+00,1.274391087885827778e+00,1.050232164680847013e+00,8.744538374442784034e-01
1.827426637076016380e+00,1.778707508067746801e+00,1.731232847779183848e+00,1.680630659554773310e+00,1.638011765687353849e+00,1.596107636502414051e+00,1.541168299856845003e+00,1.462116248661216922e+00,1.274064681765698204e+00,1.049864755045579301e+00,8.740657202057586783e-01
1.827285328420155563e+00,1.778514586826159150e+00,1.730985040422255761e+00,1.680378900543527676e+00,1.637743641141469642e+00,1.595807250831570823e+00,1.540838288970463488e+00,1.461825044869247803e+00,1.273736524265878467e+00,1.049495630496445564e+00,8.736758281186582931e-01
1.827143190710956766e+00,1.778320053080725271e+00,1.730737900545705310e+00,1.680126872314225750e+00,1.637474792241009780e+00,1.595506951926142003e+00,1.540508636473398418e+00,1.461533054842845125e+00,1.273406604520228802e+00,1.049124786415749133e+00,8.732841643128043119e-01
1.827000217216155242e+00,1.778123908226480143e+00,1.730491394027561691e+00,1.679874547863384526e+00,1.637205195874293251e+00,1.595206707829748938e+00,1.540179307967730615e+00,1.461240254706378972e+00,1.273074911662610109e+00,1.048752218185794893e+00,8.728907319180236879e-01
1.826856401203488245e+00,1.777926153658458297e+00,1.730245486745854544e+00,1.679621900187519667e+00,1.636934828929637931e+00,1.594906486586009864e+00,1.539850269055541787e+00,1.460946620584219868e+00,1.272741434826882401e+00,1.048377921188887285e+00,8.724955340641438184e-01
1.826711735940690584e+00,1.777726790771694487e+00,1.730000144578612620e+00,1.679368902283148612e+00,1.636663668295362362e+00,1.594606256238543240e+00,1.539521485338914086e+00,1.460652128600738342e+00,1.272406163146905689e+00,1.048001890807330305e+00,8.720985738809913235e-01
1.826566214695499291e+00,1.777525820961221914e+00,1.729755333403864892e+00,1.679115527146788578e+00,1.636391690859785308e+00,1.594305984830969525e+00,1.539192922419927667e+00,1.460356754880305807e+00,1.272069085756541318e+00,1.047624122423428616e+00,8.716998544983936004e-01
1.826419830735649841e+00,1.777323245622077552e+00,1.729511019099640556e+00,1.678861747774955226e+00,1.636118873511224647e+00,1.594005640406907842e+00,1.538864545900664682e+00,1.460060475547292569e+00,1.271730191789648412e+00,1.047244611419486437e+00,8.712993790461778243e-01
1.826272577328879043e+00,1.777119066149293936e+00,1.729267167543968808e+00,1.678607537164166663e+00,1.635845193137999809e+00,1.593705191009976652e+00,1.538536321383205507e+00,1.459763266726069375e+00,1.271389470380088760e+00,1.046863353177808653e+00,8.708971506541709484e-01
1.826124447742922596e+00,1.776913283937906263e+00,1.729023744614878844e+00,1.678352868310939217e+00,1.635570626628429114e+00,1.593404604683795744e+00,1.538208214469632740e+00,1.459465104541007641e+00,1.271046910661721929e+00,1.046480343080699260e+00,8.704931724522001479e-01
1.825975435245515976e+00,1.776705900382948844e+00,1.728780716190400080e+00,1.678097714211789881e+00,1.635295150870829550e+00,1.593103849471984246e+00,1.537880190762026089e+00,1.459165965116477670e+00,1.270702501768408155e+00,1.046095576510462699e+00,8.700874475700924870e-01
1.825825533104396436e+00,1.776496916879456656e+00,1.728538048148559936e+00,1.677842047863234987e+00,1.635018742753521215e+00,1.592802893418161725e+00,1.537552215862469041e+00,1.458865824576849546e+00,1.270356232834008114e+00,1.045709048849403189e+00,8.696799791376748079e-01
1.825674734587299675e+00,1.776286334822464008e+00,1.728295706367389828e+00,1.677585842261791305e+00,1.634741379164821984e+00,1.592501704565946863e+00,1.537224255373041304e+00,1.458564659046495571e+00,1.270008092992382487e+00,1.045320755479825392e+00,8.692707702847748408e-01
1.825523032961961167e+00,1.776074155607005212e+00,1.728053656724916953e+00,1.677329070403976052e+00,1.634463036993049956e+00,1.592200250958959451e+00,1.536896274895824366e+00,1.458262444649784495e+00,1.269658071377391284e+00,1.044930691784033971e+00,8.688598241412188727e-01
1.825370421496117279e+00,1.775860380628115021e+00,1.727811865099172284e+00,1.677071705286306225e+00,1.634183693126524117e+00,1.591898500640818170e+00,1.536568240032900157e+00,1.457959157511088844e+00,1.269306157122895184e+00,1.044538853144332924e+00,8.684471438368346341e-01
1.825216893457504153e+00,1.775645011280827745e+00,1.727570297368183017e+00,1.676813719905297928e+00,1.633903324453562789e+00,1.591596421655142368e+00,1.536240116386349053e+00,1.457654773754778699e+00,1.268952339362754422e+00,1.044145234943026690e+00,8.680327325014490780e-01
1.825062442113858818e+00,1.775428048960178584e+00,1.727328919409979013e+00,1.676555087257468379e+00,1.633621907862484068e+00,1.591293982045551836e+00,1.535911869558253651e+00,1.457349269505224365e+00,1.268596607230829010e+00,1.043749832562419488e+00,8.676165932648889356e-01
1.824907060732915642e+00,1.775209495061200959e+00,1.727087697102589248e+00,1.676295780339335018e+00,1.633339420241606943e+00,1.590991149855665254e+00,1.535583465150694549e+00,1.457042620886797701e+00,1.268238949860980069e+00,1.043352641384815982e+00,8.671987292569818262e-01
1.824750742582411878e+00,1.774989350978930736e+00,1.726846596324043803e+00,1.676035772147413283e+00,1.633055838479249733e+00,1.590687893129101971e+00,1.535254868765752567e+00,1.456734804023868568e+00,1.267879356387067169e+00,1.042953656792520833e+00,8.667791436075543698e-01
1.824593480930083667e+00,1.774767618108400891e+00,1.726605582952370321e+00,1.675775035678221281e+00,1.632771139463730981e+00,1.590384179909481777e+00,1.534926046005510081e+00,1.456425795040807714e+00,1.267517815942951653e+00,1.042552874167837818e+00,8.663578394464341859e-01
1.824435269043666263e+00,1.774544297844647289e+00,1.726364622865599108e+00,1.675513543928274451e+00,1.632485300083369006e+00,1.590079978240422687e+00,1.534596962472048354e+00,1.456115570061986553e+00,1.267154317662492868e+00,1.042150288893072041e+00,8.659348199034480054e-01
1.824276100190896255e+00,1.774319391582704464e+00,1.726123681941758026e+00,1.675251269894091344e+00,1.632198297226481687e+00,1.589775256165544715e+00,1.534267583767447540e+00,1.455804105211774946e+00,1.266788850679552381e+00,1.041745896350527278e+00,8.655100881084230036e-01
1.824115967639509783e+00,1.774092900717605836e+00,1.725882726058877381e+00,1.674988186572187177e+00,1.631910107781388009e+00,1.589469981728467651e+00,1.533937875493790237e+00,1.455491376614544530e+00,1.266421404127989980e+00,1.041339691922507749e+00,8.650836471911862446e-01
1.823954864657242547e+00,1.773864826644386605e+00,1.725641721094985925e+00,1.674724266959079833e+00,1.631620708636406514e+00,1.589164122972810178e+00,1.533607803253157043e+00,1.455177360394665609e+00,1.266051967141665457e+00,1.040931670991318558e+00,8.646555002815646818e-01
1.823792784511831577e+00,1.773635170758081525e+00,1.725400632928112188e+00,1.674459484051285862e+00,1.631330076679855745e+00,1.588857647942190754e+00,1.533277332647629443e+00,1.454862032676508932e+00,1.265680528854440379e+00,1.040521828939264148e+00,8.642256505093860453e-01
1.823629720471011906e+00,1.773403934453724906e+00,1.725159427436285364e+00,1.674193810845322039e+00,1.631038188800054023e+00,1.588550524680229836e+00,1.532946429279289369e+00,1.454545369584445691e+00,1.265307078400174090e+00,1.040110161148648293e+00,8.637941010044765111e-01
1.823465665802520119e+00,1.773171119126351281e+00,1.724918070497535760e+00,1.673927220337704469e+00,1.630745021885319668e+00,1.588242721230546106e+00,1.532615058750216752e+00,1.454227347242845969e+00,1.264931604912727270e+00,1.039696663001775656e+00,8.633608548966638097e-01
1.823300613774091916e+00,1.772936726170994959e+00,1.724676527989891017e+00,1.673659685524951035e+00,1.630450552823971444e+00,1.587934205636758911e+00,1.532283186662493968e+00,1.453907941776080293e+00,1.264554097525961041e+00,1.039281329880950677e+00,8.629259153157747830e-01
1.823134557653464327e+00,1.772700756982690695e+00,1.724434765791380775e+00,1.673391179403578066e+00,1.630154758504327006e+00,1.587624945942487598e+00,1.531950778618202724e+00,1.453587129308520742e+00,1.264174545373734748e+00,1.038864157168477576e+00,8.624892853916368285e-01
1.822967490708371940e+00,1.772463212956473466e+00,1.724192749780034228e+00,1.673121674970102113e+00,1.629857615814706229e+00,1.587314910191351069e+00,1.531617800219423620e+00,1.453264885964537179e+00,1.263792937589909737e+00,1.038445140246661014e+00,8.620509682540766772e-01
1.822799406206552453e+00,1.772224095487377138e+00,1.723950445833880130e+00,1.672851145221040614e+00,1.629559101643425878e+00,1.587004066426969118e+00,1.531284217068237696e+00,1.452941187868500350e+00,1.263409263308345798e+00,1.038024274497805211e+00,8.616109670329218373e-01
1.822630297415741119e+00,1.771983405970436243e+00,1.723707819830948118e+00,1.672579563152909676e+00,1.629259192878806051e+00,1.586692382692960201e+00,1.530949994766727107e+00,1.452616011144781227e+00,1.263023511662903164e+00,1.037601555304214607e+00,8.611692848579985959e-01
1.822460157603673192e+00,1.771741145800685535e+00,1.723464837649266945e+00,1.672306901762226516e+00,1.628957866409163957e+00,1.586379827032944334e+00,1.530615098916972672e+00,1.452289331917750337e+00,1.262635671787442515e+00,1.037176978048193643e+00,8.607259248591347944e-01
1.822288980038086592e+00,1.771497316373159991e+00,1.723221465166866029e+00,1.672033134045507907e+00,1.628655099122818362e+00,1.586066367490540197e+00,1.530279495121056099e+00,1.451961126311778649e+00,1.262245732815824750e+00,1.036750538112046982e+00,8.602808901661573859e-01
1.822116757986716129e+00,1.771251919082893256e+00,1.722977668261774120e+00,1.671758232999271065e+00,1.628350867908088029e+00,1.585751972109367580e+00,1.529943148981058210e+00,1.451631370451237135e+00,1.261853683881909216e+00,1.036322230878078621e+00,8.598341839088936567e-01
1.821943484717298389e+00,1.771004955324920305e+00,1.722733412812020193e+00,1.671482171620031654e+00,1.628045149653291279e+00,1.585436608933045166e+00,1.529606026099060490e+00,1.451300040460495433e+00,1.261459514119557035e+00,1.035892051728592778e+00,8.593858092171701157e-01
1.821769153497569294e+00,1.770756426494276337e+00,1.722488664695633664e+00,1.671204922904307999e+00,1.627737921246746655e+00,1.585120246005192524e+00,1.529268092077144869e+00,1.450967112463926290e+00,1.261063212662628441e+00,1.035459996045894560e+00,8.589357692208143824e-01
1.821593757595264984e+00,1.770506333985994774e+00,1.722243389790643731e+00,1.670926459848615986e+00,1.627429159576772477e+00,1.584802851369428778e+00,1.528929312517391725e+00,1.450632562585898233e+00,1.260664768644983669e+00,1.035026059212287519e+00,8.584840670496530768e-01
1.821417290278121381e+00,1.770254679195110814e+00,1.721997553975078699e+00,1.670646755449472165e+00,1.627118841531687066e+00,1.584484393069373054e+00,1.528589653021882988e+00,1.450296366950783788e+00,1.260264171200483396e+00,1.034590236610076763e+00,8.580307058335140402e-01
1.821239744813874406e+00,1.770001463516658324e+00,1.721751123126969096e+00,1.670365782703393753e+00,1.626806943999809185e+00,1.584164839148645143e+00,1.528249079192700144e+00,1.449958501682952372e+00,1.259861409462988080e+00,1.034152523621566511e+00,8.575756887022237818e-01
1.821061114470260645e+00,1.769746688345672503e+00,1.721504063124342343e+00,1.670083514606898412e+00,1.626493443869456934e+00,1.583844157650863727e+00,1.527907556631923569e+00,1.449618942906775843e+00,1.259456472566357510e+00,1.033712915629060980e+00,8.571190187856092546e-01
1.820881392515016461e+00,1.769490355077188326e+00,1.721256339845228966e+00,1.669799924156501358e+00,1.626178318028949299e+00,1.583522316619647929e+00,1.527565050941635638e+00,1.449277666746624282e+00,1.259049349644452587e+00,1.033271408014864612e+00,8.566606992134979670e-01
1.820700572215876889e+00,1.769232465106238994e+00,1.721007919167657496e+00,1.669514984348720477e+00,1.625861543366603934e+00,1.583199284098617321e+00,1.527221527723917172e+00,1.448934649326869106e+00,1.258640029831133766e+00,1.032827996161281403e+00,8.562007331157168721e-01
1.820518646840578736e+00,1.768973019827859705e+00,1.720758766969657128e+00,1.669228668180072317e+00,1.625543096770740048e+00,1.582875028131390804e+00,1.526876952580848990e+00,1.448589866771879953e+00,1.258228502260260839e+00,1.032382675450616683e+00,8.557391236220932562e-01
1.820335609656857701e+00,1.768712020637085436e+00,1.720508849129256168e+00,1.668940948647072986e+00,1.625222955129676183e+00,1.582549516761588837e+00,1.526531291114514133e+00,1.448243295206029124e+00,1.257814756065694928e+00,1.031935441265174447e+00,8.552758738624540724e-01
1.820151453932450369e+00,1.768449468928950274e+00,1.720258131524484924e+00,1.668651798746240811e+00,1.624901095331729772e+00,1.582222718032828990e+00,1.526184508926992311e+00,1.447894910753686037e+00,1.257398780381296044e+00,1.031486288987258693e+00,8.548109869666260519e-01
1.819966172935092219e+00,1.768185366098488753e+00,1.720006580033372146e+00,1.668361191474091010e+00,1.624577494265220690e+00,1.581894599988731498e+00,1.525836571620365234e+00,1.447544689539221219e+00,1.256980564340924644e+00,1.031035213999174083e+00,8.543444660644367028e-01
1.819779759932520058e+00,1.767919713540734961e+00,1.719754160533946141e+00,1.668069099827141244e+00,1.624252128818465923e+00,1.581565130672915043e+00,1.525487444796714609e+00,1.447192607687007193e+00,1.256560097078440963e+00,1.030582211683225502e+00,8.538763142857130894e-01
1.819592208192469363e+00,1.767652512650724317e+00,1.719500838904236995e+00,1.667775496801908730e+00,1.623924975879784460e+00,1.581234278128998971e+00,1.525137094058121479e+00,1.446838641321413377e+00,1.256137367727705678e+00,1.030127277421716503e+00,8.534065347602819429e-01
1.819403510982676053e+00,1.767383764823491354e+00,1.719246581022273457e+00,1.667480355394909131e+00,1.623596012337495731e+00,1.580902010400603297e+00,1.524785485006667107e+00,1.446482766566810296e+00,1.255712365422579024e+00,1.029670406596951970e+00,8.529351306179713266e-01
1.819213661570877605e+00,1.767113471454069495e+00,1.718991352766084724e+00,1.667183648602660329e+00,1.623265215079917168e+00,1.580568295531346923e+00,1.524432583244432982e+00,1.446124959547569810e+00,1.255285079296921458e+00,1.029211594591236345e+00,8.524621049886071944e-01
1.819022653224808161e+00,1.766841633937494604e+00,1.718735120013699325e+00,1.666885349421678209e+00,1.622932560995367091e+00,1.580233101564847864e+00,1.524078354373500366e+00,1.445765196388061558e+00,1.254855498484593435e+00,1.028750836786873846e+00,8.519874610020173877e-01
